Id,Area,Address,Studio,Zone,Inside_M30,Rent,Bedrooms,Sq. Mt.,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semi-detached,Region
244,Hortaleza,Piso en Virgen del Cortijo - Manoteras,0,Manoteras,0,1690,3,160,9,1,1,0,0,0,0,North
245,Hortaleza,Piso en Palomas,0,Palomas,0,2100,4,180,4,1,1,0,0,0,0,North
246,Hortaleza,Piso en avenida de Secundino Zuazo,0,Valdebebas - Valdefuentes,0,1600,3,117,4,1,1,0,0,0,0,North
247,Hortaleza,çÅtico en calle Americo Castro,0,Sanchinarro,0,1550,3,120,6,1,1,1,0,0,0,North
248,Hortaleza,Piso en avenida de Secundino Zuazo,0,Valdebebas - Valdefuentes,0,1000,2,86,1,1,1,0,0,0,0,North
249,Hortaleza,Chalet adosado en Manuel Gasc—n,0,Pinar del Rey,0,3000,5,380,,1,0,0,1,0,1,North
250,Hortaleza,Piso en calle Infante Fernando,0,Sanchinarro,0,1200,3,104,1,1,1,0,0,0,0,North
251,Hortaleza,Chalet adosado en Palomas,0,Palomas,0,3500,4,380,,1,0,0,1,0,1,North
252,Hortaleza,Piso en Luis martinez feduchi,0,Valdebebas - Valdefuentes,0,1500,3,125,2,1,1,0,0,0,0,North
253,Hortaleza,Estudio en calle C_sar Cort Bot’,1,Valdebebas - Valdefuentes,0,900,0,45,2,1,1,0,0,0,0,North
254,Hortaleza,Piso en calle Mil‡n,0,Canillas,0,900,1,60,1,1,1,0,0,0,0,North
255,Hortaleza,Casa o chalet independiente en Algabe–o,0,Conde Orgaz-Piovera,0,4500,5,560,,1,0,0,1,0,0,North
256,Hortaleza,Piso en calle Vicente Blasco Iba–ez,0,Sanchinarro,0,1900,3,138,1,1,1,0,0,0,0,North
257,Hortaleza,Piso en avenida Isabel de Valois,0,Sanchinarro,0,1400,3,110,1,1,1,0,0,0,0,North
258,Hortaleza,Casa o chalet independiente en calle Cascanueces,0,Conde Orgaz-Piovera,0,10000,6,600,,1,0,0,1,0,0,North
259,Hortaleza,çÅtico en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,5700,6,325,6,1,1,1,0,0,0,North
260,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,2900,4,350,,1,0,0,1,0,1,North
261,Hortaleza,Piso en calle de Mota del Cuervo,0,Canillas,0,690,3,67,0,1,1,0,0,0,0,North
262,Hortaleza,Dœplex en calle de Vicente Blasco Ib‡–ez,0,Sanchinarro,0,2300,3,175,6,1,1,0,0,1,0,North
263,Hortaleza,Casa o chalet independiente en Canillas,0,Canillas,0,4900,5,300,,1,0,0,1,0,0,North
264,Hortaleza,Piso en calle Americo Castro,0,Sanchinarro,0,1300,2,80,3,1,1,0,0,0,0,North
265,Hortaleza,Piso en calle Isabel de Valois,0,Sanchinarro,0,1200,1,76,3,1,1,0,0,0,0,North
266,Hortaleza,Piso en calle zapatoca,0,Pinar del Rey,0,850,3,85,8,1,1,0,0,0,0,North
267,Hortaleza,Piso en avenida de los Arces,0,Palomas,0,1250,2,96,1,1,1,0,0,0,0,North
268,Hortaleza,Piso en avenida Niceto Alcal‡ Zamora,0,Sanchinarro,0,1200,3,115,1,1,1,0,0,0,0,North
269,Hortaleza,çÅtico en Golfo de Sal—nica,0,Ap—stol Santiago,0,1400,2,180,10,1,1,1,0,0,0,North
270,Hortaleza,Chalet adosado en calle Jos_ Miguel Guridi,0,Conde Orgaz-Piovera,0,4000,5,340,,1,0,0,1,0,1,North
271,Hortaleza,Piso en Virgen del Cortijo - Manoteras,0,Manoteras,0,1050,1,65,8,1,1,0,0,0,0,North
272,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,4000,5,350,,1,0,0,1,0,1,North
273,Hortaleza,Chalet pareado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,3900,5,411,,1,0,0,1,0,0,North
274,Hortaleza,Piso en avenida de Niceto Alcal‡ Zamora,0,Sanchinarro,0,1200,2,91,1,1,1,0,0,0,0,North
275,Hortaleza,Chalet en Canillas,0,Canillas,0,3500,4,450,,1,0,0,1,0,0,North
276,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,3100,4,250,,1,0,0,1,0,0,North
277,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,4200,4,400,,1,0,0,1,0,1,North
278,Hortaleza,Piso en calle de Mar’a Reiche,0,Valdebebas - Valdefuentes,0,1900,4,142,2,1,1,0,0,0,0,North
279,Hortaleza,Chalet adosado en calle Villamiel de C‡ceres,0,Palomas,0,2350,4,380,,1,0,0,1,0,1,North
280,Hortaleza,Piso en calle de Mar’a Reiche,0,Valdebebas - Valdefuentes,0,1700,4,142,1,1,1,0,0,0,0,North
281,Hortaleza,Chalet pareado en traves’a Antonio L—pez Torres,0,Valdebebas - Valdefuentes,0,2600,4,399,,1,0,0,1,0,0,North
282,Hortaleza,Piso en avenida de los Prunos,0,Palomas,0,1195,2,86,2,1,1,0,0,0,0,North
283,Hortaleza,Piso en Palomas,0,Palomas,0,2950,6,340,2,1,1,0,0,0,0,North
284,Hortaleza,Chalet adosado en Palomas,0,Palomas,0,2300,4,195,,1,0,0,1,0,1,North
285,Hortaleza,Chalet pareado en Valdebebas - Valdefuentes,0,Valdebebas - Valdefuentes,0,2000,3,290,,1,0,0,1,0,0,North
286,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,5000,6,475,,1,0,0,1,0,0,North
287,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,3000,4,412,,1,0,0,1,0,1,North
288,Hortaleza,Piso en Palomas,0,Palomas,0,1900,4,172,1,1,1,0,0,0,0,North
289,Hortaleza,Chalet pareado en Canillas,0,Canillas,0,3800,4,400,,1,0,0,1,0,0,North
290,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,4500,5,300,,1,0,0,1,0,0,North
291,Hortaleza,Dœplex en calle Manuel Pombo Angulo,0,Sanchinarro,0,900,1,67,2,1,1,0,0,1,0,North
292,Hortaleza,Piso en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,3300,5,234,2,1,1,0,0,0,0,North
293,Hortaleza,Piso en Palomas,0,Palomas,0,1750,2,85,3,1,1,0,0,0,0,North
294,Hortaleza,Piso en plaza Liceo,0,Conde Orgaz-Piovera,0,1300,1,60,0,1,1,0,0,0,0,North
295,Hortaleza,Dœplex en avenida de Manoteras,0,Virgen del Cortijo - Manoteras,0,840,1,80,1,1,1,0,0,1,0,North
296,Hortaleza,Piso en calle de Mar’a de las Mercedes de Borb—n,0,Valdebebas - Valdefuentes,0,1225,3,107,1,1,1,0,0,0,0,North
297,Hortaleza,Piso en avenida de los Madro–os,0,Conde Orgaz-Piovera,0,6500,4,256,2,1,1,0,0,0,0,North
298,Hortaleza,Piso en avenida de los Madro–os,0,Conde Orgaz-Piovera,0,5500,4,257,2,1,1,0,0,0,0,North
299,Hortaleza,Piso en avenida de la gran v’a de hortaleza,0,Pinar del Rey,0,1950,4,143,1,1,1,0,0,0,0,North
300,Hortaleza,Dœplex en calle Toronga,0,Conde Orgaz-Piovera,0,1250,2,130,5,1,1,0,0,1,0,North
301,Hortaleza,Dœplex en calle de Silvano,0,Conde Orgaz-Piovera,0,1500,3,140,5,1,1,0,0,1,0,North
302,Hortaleza,Chalet en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,3100,4,442,,1,0,0,1,0,0,North
303,Hortaleza,Piso en calle de gomeznarro,0,Canillas,0,600,1,60,,1,0,0,0,0,0,North
304,Hortaleza,Piso en ISABEL CLARA EUGENIA,0,Sanchinarro,0,999,1,90,3,1,1,0,0,0,0,North
305,Hortaleza,Piso en calle de emma penella,0,Valdebebas - Valdefuentes,0,1600,4,94,4,1,1,0,0,0,0,North
306,Hortaleza,Piso en Sanchinarro,0,Sanchinarro,0,1400,3,113,4,1,1,0,0,0,0,North
307,Hortaleza,Chalet en Palomas,0,Palomas,0,2100,4,212,,1,0,0,1,0,0,North
308,Hortaleza,Chalet adosado en Palomas,0,Palomas,0,2300,4,212,,1,0,0,1,0,1,North
309,Hortaleza,Piso en calle de Ram—n Power,0,Canillas,0,950,2,90,1,1,1,0,0,0,0,North
310,Hortaleza,çÅtico en Mar’a de las Mercedes de Borb—n,0,Valdebebas - Valdefuentes,0,3000,4,245,9,1,1,1,0,0,0,North
311,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,4500,6,330,,1,0,0,1,0,0,North
312,Hortaleza,Piso en avenida Isabel de Valois,0,Sanchinarro,0,825,1,50,3,1,1,0,0,0,0,North
313,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,7500,6,670,,1,0,0,1,0,0,North
314,Hortaleza,Chalet en calle de el algabe–o,0,Conde Orgaz-Piovera,0,4000,6,380,,1,0,0,1,0,1,North
315,Hortaleza,Piso en calle de ana de austria,0,Sanchinarro,0,900,1,64,5,1,0,0,0,0,0,North
316,Hortaleza,Chalet pareado en calle De Getino,0,Pinar del Rey,0,3000,6,350,,1,0,0,1,0,0,North
317,Hortaleza,Chalet adosado en Canillas,0,Canillas,0,4500,6,400,,1,0,0,1,0,1,North
318,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,5000,8,509,,1,0,0,1,0,0,North
319,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,5100,6,640,,1,0,0,1,0,1,North
320,Hortaleza,Piso en Virgen del Cortijo - Manoteras,0,Manoteras,0,775,1,50,2,1,1,0,0,0,0,North
321,Hortaleza,Piso en Sanchinarro,0,Sanchinarro,0,1200,2,91,1,1,1,0,0,0,0,North
322,Hortaleza,Piso en Sanchinarro,0,Sanchinarro,0,1099,1,60,4,1,1,0,0,0,0,North
323,Hortaleza,Chalet adosado en Palomas,0,Palomas,0,2200,4,280,,1,0,0,1,0,1,North
324,Hortaleza,Piso en calle Jos_ Donoso,0,Sanchinarro,0,800,1,60,0,1,1,0,0,0,0,North
325,Hortaleza,Chalet pareado en Valdebebas - Valdefuentes,0,Valdebebas - Valdefuentes,0,2600,4,415,,1,0,0,1,0,0,North
326,Hortaleza,Piso en calle Vicente Morales,0,Conde Orgaz-Piovera,0,1400,2,117,1,1,1,0,0,0,0,North
327,Hortaleza,Estudio en avenida Papa Negro,1,Conde Orgaz-Piovera,0,700,0,35,3,1,1,0,0,0,0,North
328,Hortaleza,Piso en avenida Machupichu,0,Conde Orgaz-Piovera,0,850,1,44,3,1,1,0,0,0,0,North
329,Hortaleza,Chalet adosado en Pinar del Rey,0,Pinar del Rey,0,4500,5,500,,1,0,0,1,0,1,North
330,Hortaleza,Piso en avenida Papa Negro,0,Conde Orgaz-Piovera,0,1240,2,94,2,1,1,0,0,0,0,North
331,Hortaleza,Piso en calle Ana de Austria,0,Sanchinarro,0,1350,3,100,5,1,1,0,0,0,0,North
332,Hortaleza,Piso en calle Chaparral,0,Pinar del Rey,0,1200,4,110,2,1,1,0,0,0,0,North
333,Hortaleza,Chalet adosado en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,2700,7,300,,1,0,0,1,0,1,North
334,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,7000,7,850,,1,0,0,1,0,0,North
335,Hortaleza,Piso en calle Isabel Clara Eugenia,0,Sanchinarro,0,1100,2,93,3,1,1,0,0,0,0,North
336,Hortaleza,Chalet pareado en calle Alba,0,Canillas,0,4000,4,500,,1,0,0,1,0,0,North
337,Hortaleza,Piso en avenida Machupichu,0,Conde Orgaz-Piovera,0,1000,1,60,1,1,1,0,0,0,0,North
338,Hortaleza,Piso en Canillas,0,Canillas,0,1200,3,109,,1,0,0,0,0,0,North
339,Hortaleza,çÅtico en calle Diego Hurtado de Mendoza,0,Sanchinarro,0,2000,2,150,6,1,1,1,0,0,0,North
340,Hortaleza,çÅtico en calle Manuel Pombo Angulo,0,Sanchinarro,0,1250,1,70,3,1,1,1,0,0,0,North
341,Hortaleza,Piso en Ap—stol Santiago,0,Ap—stol Santiago,0,1000,3,75,1,1,0,0,0,0,0,North
342,Hortaleza,Casa o chalet independiente en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,4500,4,400,,1,0,0,1,0,0,North
343,Hortaleza,Piso en calle Mesena,0,Pinar del Rey,0,3200,5,240,2,1,1,0,0,0,0,North
344,Hortaleza,Piso en Sanchinarro,0,Sanchinarro,0,1800,4,150,5,1,1,0,0,0,0,North
345,Hortaleza,Piso en Conde Orgaz-Piovera,0,Conde Orgaz-Piovera,0,1350,3,100,2,1,1,0,0,0,0,North
346,Hortaleza,Piso en Pinar del Rey,0,Pinar del Rey,0,750,2,62,,1,0,0,0,0,0,North
347,Hortaleza,Casa o chalet independiente en calle Hermanos Gascon,0,Valdebebas - Valdefuentes,0,2500,4,280,,1,0,0,1,0,0,North
348,Hortaleza,Piso en calle de Somont’n,0,Ap—stol Santiago,0,850,3,80,4,1,0,0,0,0,0,North
349,Latina,Piso en Aluche,0,Aluche,0,999,3,105,3,1,1,0,0,0,0,West
350,Latina,Piso en calle de Do–a Urraca,0,Puerta del Angel,0,1200,2,75,,1,1,0,0,0,0,West
351,Latina,Piso en calle de Tembleque,0,Aluche,0,870,3,80,4,1,1,0,0,0,0,West
352,Latina,Piso en calle VILLAVICIOSA,0,Campamento,0,700,3,64,2,1,0,0,0,0,0,West
353,Latina,Piso en calle de Maqueda,0,Aluche,0,850,3,80,1,1,1,0,0,0,0,West
354,Latina,Piso en avenida del Padre Piquer,0,Aluche,0,900,3,80,3,1,1,0,0,0,0,West
355,Latina,Piso en Aluche,0,Aluche,0,1000,3,107,3,1,1,0,0,0,0,West
356,Latina,Piso en calle valmojado,0,Aluche,0,650,2,70,4,1,0,0,0,0,0,West
357,Latina,Piso en calle Maqueda,0,Aluche,0,650,2,65,4,1,0,0,0,0,0,West
358,Latina,Piso en calle de ampelido,0,Puerta del Angel,0,790,2,87,,1,0,0,0,0,0,West
359,Latina,Piso en calle Villaviciosa,0,Campamento,0,900,3,75,3,1,0,0,0,0,0,West
360,Latina,Dœplex en Campamento,0,Campamento,0,1250,4,101,4,1,1,0,0,1,0,West
361,Latina,Piso en calle pablo casals,0,Puerta del Angel,0,1000,2,75,6,1,1,0,0,0,0,West
362,Latina,Piso en paseo de extremadura,0,Puerta del Angel,0,1200,3,110,1,1,1,0,0,0,0,West
363,Latina,Piso en Los Yebenes,0,Aluche,0,800,3,92,6,1,1,0,0,0,0,West
364,Latina,Piso en calle Villaviciosa,0,Campamento,0,900,3,75,3,1,0,0,0,0,0,West
365,Latina,Piso en calle Adanero,0,Campamento,0,950,2,80,3,1,1,0,0,0,0,West
366,Latina,Piso en calle Maqueda,0,Aluche,0,900,4,115,5,1,1,0,0,0,0,West
367,Latina,Piso en calle Rafael Finat,0,Las Aguilas,0,790,3,80,6,1,1,0,0,0,0,West
368,Latina,çÅtico en calle Do–a Urraca,0,Puerta del Angel,0,1050,2,75,4,1,1,1,0,0,0,West
369,Latina,Piso en calle de Maqueda,0,Aluche,0,850,3,95,9,1,1,0,0,0,0,West
370,Latina,Piso en calle Santa Cecilia,0,Lucero,0,825,1,60,1,1,1,0,0,0,0,West
371,Latina,çÅtico en calle Do–a Urraca,0,Puerta del Angel,0,1050,1,65,4,1,1,1,0,0,0,West
372,Latina,Piso en calle san ambrosio,0,Los Carmenes,0,700,2,60,3,1,0,0,0,0,0,West
373,Latina,Piso en calle Villaviciosa,0,Campamento,0,760,2,60,3,1,0,0,0,0,0,West
374,Latina,Estudio en calle de herminio puertas,1,Puerta del Angel,0,900,0,60,,1,0,0,0,0,0,West
375,Latina,çÅtico en calle Santa Cecilia,0,Lucero,0,1000,1,150,3,1,1,1,0,0,0,West
376,Latina,Piso en avenida del Padre Piquer,0,Aluche,0,900,3,76,3,1,1,0,0,0,0,West
377,Latina,Piso en calle Cartaya,0,Campamento,0,600,2,60,3,1,0,0,0,0,0,West
378,Latina,Piso en calle Hurtumpascual,0,Los Carmenes,0,900,2,70,2,1,1,0,0,0,0,West
379,Latina,Piso en Las Aguilas,0,Las Aguilas,0,780,3,82,0,1,1,0,0,0,0,West
380,Latina,Piso en Lucero,0,Lucero,0,800,1,42,3,1,0,0,0,0,0,West
381,Latina,Piso en Aluche,0,Aluche,0,840,3,67,,1,0,0,0,0,0,West
382,Latina,Piso en Aluche,0,Aluche,0,660,2,68,,1,0,0,0,0,0,West
383,Latina,Piso en Lucero,0,Lucero,0,800,2,84,,1,0,0,0,0,0,West
384,Latina,Piso en Los Carmenes,0,Los Carmenes,0,580,3,62,,1,0,0,0,0,0,West
385,Latina,Piso en Puerta del Angel,0,Puerta del Angel,0,800,3,58,,1,0,0,0,0,0,West
386,Latina,Piso en Lucero,0,Lucero,0,825,3,62,,1,0,0,0,0,0,West
387,Latina,Piso en Campamento,0,Campamento,0,665,3,53,,1,0,0,0,0,0,West
388,Latina,Piso en Puerta del Angel,0,Puerta del Angel,0,625,1,36,,1,0,0,0,0,0,West
389,Moncloa,çÅtico en Aravaca,0,Aravaca,0,2500,4,255,2,1,1,1,0,0,0,West
390,Moncloa,Piso en calle Doctor Juan Jos_ L—pez Ibor,0,Ciudad Universitaria,0,1150,2,106,5,1,1,0,0,0,0,West
391,Moncloa,Piso en Martin de los heros,0,ArgŸelles,0,850,1,60,,1,0,0,0,0,0,West
392,Moncloa,çÅtico en Valdemar’n,0,Valdemar’n,0,2690,4,250,2,1,0,1,0,0,0,West
393,Moncloa,Chalet pareado en Aravaca,0,Aravaca,0,5000,6,600,,1,0,0,1,0,0,West
394,Moncloa,Piso en calle Juan çÅlvarez Mendiz‡bal,0,ArgŸelles,0,1050,1,53,5,1,1,0,0,0,0,West
395,Moncloa,Casa o chalet independiente en Valdemar’n,0,Valdemar’n,0,3700,3,320,,1,0,0,1,0,0,West
396,Moncloa,Piso en calle de S‡nchez Preciado,0,Valdezarza,0,1375,3,106,2,1,1,0,0,0,0,West
397,Moncloa,Piso en avenida Europa,0,Aravaca,0,1400,2,110,3,1,1,0,0,0,0,West
398,Moncloa,Piso en calle del Marqu_s de Urquijo,0,ArgŸelles,0,1100,1,66,4,0,1,0,0,0,0,West
399,Moncloa,Piso en avenida del Talgo,0,Aravaca,0,1050,2,90,4,1,1,0,0,0,0,West
400,Moncloa,Piso en calle Ilustraci—n,0,ArgŸelles,0,1150,2,61,2,0,1,0,0,0,0,West
401,Moncloa,Piso en calle Rafael Boti,0,El Plant’o,0,880,1,70,1,1,1,0,0,0,0,West
402,Moncloa,Piso en calle Arriaza,0,ArgŸelles,0,1600,3,117,7,0,1,0,0,0,0,West
403,Moncloa,Piso en calle guisando,0,Ciudad Universitaria,0,3100,4,300,4,1,1,0,0,0,0,West
404,Moncloa,Piso en carril de los Caleros,0,Aravaca,0,2500,4,140,4,1,1,0,0,0,0,West
405,Moncloa,Piso en Valdemar’n,0,Valdemar’n,0,3600,4,222,0,1,1,0,0,0,0,West
406,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,12000,5,775,,1,0,0,1,0,0,West
407,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,3750,5,420,,1,0,0,1,0,0,West
408,Moncloa,çÅtico en plaza de Espa–a,0,ArgŸelles,0,6000,4,300,10,1,1,1,0,0,0,West
409,Moncloa,Chalet pareado en calle de hoces de la hermida,0,Aravaca,0,4500,6,600,,1,0,0,1,0,0,West
410,Moncloa,çÅtico en calle CABELLERA DE BERENICE,0,Valdemar’n,0,2400,3,170,3,1,1,1,0,0,0,West
411,Moncloa,Casa o chalet independiente en Valdemar’n,0,Valdemar’n,0,3700,3,250,,1,0,0,1,0,0,West
412,Moncloa,Chalet pareado en calle Seraf’n Ram’rez,0,Valdezarza,0,2500,4,160,,1,0,0,1,0,0,West
413,Moncloa,Casa o chalet independiente en calle peguerinos,0,Ciudad Universitaria,0,10000,6,700,,1,0,0,1,0,0,West
414,Moncloa,çÅtico en avenida de Valdemar’n,0,Valdemar’n,0,2300,4,250,2,1,1,1,0,0,0,West
415,Moncloa,Piso en calle Tremp,0,Ciudad Universitaria,0,1300,3,100,4,1,1,0,0,0,0,West
416,Moncloa,Piso en plaza de Espa–a,0,ArgŸelles,1,2500,2,140,11,1,1,0,0,0,0,West
417,Moncloa,Piso en plaza de espa–a,0,ArgŸelles,1,2500,1,140,11,1,1,0,0,0,0,West
418,Moncloa,Piso en plaza ESPAçÔA,0,ArgŸelles,1,2100,2,85,25,1,1,0,0,0,0,West
419,Moncloa,Piso en Velayos,0,Ciudad Universitaria,0,2000,5,192,2,1,1,0,0,0,0,West
420,Moncloa,Piso en calle de la Princesa,0,ArgŸelles,1,1300,2,85,13,1,1,0,0,0,0,West
421,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,8000,6,975,,1,0,0,1,0,0,West
422,Moncloa,Piso en ArgŸelles,0,ArgŸelles,1,1350,2,110,7,0,1,0,0,0,0,West
423,Moncloa,çÅtico en avenida del Talgo,0,Aravaca,0,2400,4,161,4,1,1,1,0,0,0,West
424,Moncloa,Piso en plaza Espa–a,0,ArgŸelles,1,2970,2,70,16,1,1,0,0,0,0,West
425,Moncloa,Chalet pareado en Aravaca,0,Aravaca,0,5000,7,550,,1,0,0,1,0,0,West
426,Moncloa,Piso en Olivo,0,Aravaca,0,765,2,65,1,1,0,0,0,0,0,West
427,Moncloa,Piso en plaza de Espa–a,0,ArgŸelles,1,3400,6,325,2,1,1,0,0,0,0,West
428,Moncloa,Casa o chalet independiente en El Plant’o,0,El Plant’o,0,6000,6,700,,1,0,0,1,0,0,West
429,Moncloa,Chalet adosado en Aravaca,0,Aravaca,0,2500,5,300,,1,0,0,1,0,1,West
430,Moncloa,Casa o chalet independiente en Valdemar’n,0,Valdemar’n,0,8000,6,1160,,1,0,0,1,0,0,West
431,Moncloa,çÅtico en Valdemar’n,0,Valdemar’n,0,3000,5,270,2,1,1,1,0,0,0,West
432,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,12000,7,1230,,1,0,0,1,0,0,West
433,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,12000,4,600,,1,0,0,1,0,0,West
434,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,10000,7,800,,1,0,0,1,0,0,West
435,Moncloa,Casa o chalet independiente en Valdemar’n,0,Valdemar’n,0,3700,3,350,,1,0,0,1,0,0,West
436,Moncloa,Piso en plaza de Espa–a,0,ArgŸelles,1,2970,2,99,17,1,1,0,0,0,0,West
437,Moncloa,Piso en Valdemar’n,0,Valdemar’n,0,1500,2,105,1,1,1,0,0,0,0,West
438,Moncloa,Estudio en calle San Martin de Porres,1,Ciudad Universitaria,0,590,0,30,1,1,1,0,0,0,0,West
439,Moncloa,Piso en Velayo,0,Ciudad Universitaria,0,2100,5,190,2,1,1,0,0,0,0,West
440,Moncloa,çÅtico en avenida Valdemar’n,0,Valdemar’n,0,2300,4,185,1,1,1,1,0,0,0,West
441,Moncloa,Piso en avenida de Valdemarin,0,Valdemar’n,0,1600,2,110,1,1,1,0,0,0,0,West
442,Moncloa,Estudio en calle de Irœn,1,ArgŸelles,1,1000,0,74,3,1,1,0,0,0,0,West
443,Moncloa,Piso en calle de la princesa,0,ArgŸelles,1,2500,1,70,15,1,1,0,0,0,0,West
444,Moncloa,Casa o chalet independiente en El Plant’o,0,El Plant’o,0,9500,6,1300,,1,0,0,1,0,0,West
445,Moncloa,Piso en calle Velayos,0,Ciudad Universitaria,0,2100,5,190,2,1,1,0,0,0,0,West
446,Moncloa,Chalet adosado en ronda Buganvilla,0,Aravaca,1,2100,4,320,,1,0,0,1,0,1,West
447,Moncloa,Piso en calle de Valderrodrigo,0,Valdezarza,0,990,2,93,0,1,1,0,0,0,0,West
448,Moncloa,Piso en calle del Doctor Juan Jos_ L—pez Ibor,0,Valdezarza,0,2490,3,110,3,1,1,0,0,0,0,West
449,Moncloa,Piso en avenida del Talgo,0,Aravaca,0,1900,4,163,1,1,1,0,0,0,0,West
450,Moncloa,Casa o chalet independiente en calle Tapia de Casariego,0,Valdemar’n,0,3700,3,300,,1,0,0,1,0,0,West
451,Moncloa,çÅtico en Princesa,0,ArgŸelles,1,2800,1,56,7,1,1,1,0,0,0,West
452,Moncloa,Piso en calle Isla Cristina 8,0,Valdezarza,0,1300,3,115,2,1,1,0,0,0,0,West
453,Moncloa,Piso en paseo del Rey,0,ArgŸelles,0,1350,2,110,7,0,1,0,0,0,0,West
454,Moncloa,Piso en puente Viesgo,0,Valdemar’n,0,3500,4,250,2,1,1,0,0,0,0,West
455,Moncloa,Piso en paseo del Pintor Rosales,0,ArgŸelles,1,4000,6,330,4,1,1,0,0,0,0,West
456,Moncloa,Dœplex en calle del Marqu_s de Urquijo,0,ArgŸelles,1,4700,5,350,6,1,1,0,0,1,0,West
457,Moncloa,Piso en Valdemar’n,0,Valdemar’n,0,2300,3,145,1,1,1,0,0,0,0,West
458,Moncloa,Piso en calle cadarso,0,ArgŸelles,1,1100,1,60,1,1,1,0,0,0,0,West
459,Moncloa,çÅtico en calle de bail_n,0,ArgŸelles,1,2750,2,170,10,1,1,1,0,0,0,West
460,Moncloa,Piso en calle Luisa Fernanda,0,ArgŸelles,1,2400,3,120,1,1,1,0,0,0,0,West
461,Moncloa,Casa o chalet independiente en Urbanizaci—n La Florida,0,Valdemar’n,0,6000,6,900,,1,0,0,1,0,0,West
462,Moncloa,Piso en plaza de Espa–a,0,ArgŸelles,1,2430,1,79,10,1,1,0,0,0,0,West
463,Moncloa,Piso en plaza de Espa–a,0,ArgŸelles,1,2835,2,106,14,1,1,0,0,0,0,West
464,Moncloa,Piso en plaza de espa–a,0,ArgŸelles,1,2970,2,90,10,1,1,0,0,0,0,West
465,Moncloa,Piso en plaza de espa–a,0,ArgŸelles,1,2970,2,65,28,1,1,0,0,0,0,West
466,Moncloa,Piso en plaza de espa–a,0,ArgŸelles,1,2295,1,65,29,1,1,0,0,0,0,West
467,Moncloa,Chalet pareado en Aravaca,0,Aravaca,0,5000,5,530,,1,0,0,1,0,0,West
468,Moncloa,Chalet pareado en Aravaca,0,Aravaca,0,5000,6,600,,1,0,0,1,0,0,West
469,Moncloa,Piso en calle Valdeverdeja,0,Valdezarza,0,1600,4,120,2,1,1,0,0,0,0,West
470,Moncloa,çÅtico en calle de la Princesa,0,ArgŸelles,1,2200,1,35,20,1,1,1,0,0,0,West
471,Moncloa,Casa o chalet independiente en Ciudad Universitaria,0,Ciudad Universitaria,0,7900,6,680,,1,0,0,1,0,0,West
472,Moncloa,çÅtico en ArgŸelles,0,ArgŸelles,1,3000,2,250,7,1,1,1,0,0,0,West
473,Moncloa,Dœplex en Valdemar’n,0,Valdemar’n,0,3800,5,400,2,1,1,0,0,1,0,West
474,Moncloa,Piso en ArgŸelles,0,ArgŸelles,1,2500,4,250,3,1,1,0,0,0,0,West
475,Moncloa,Piso en Ciudad Universitaria,0,Ciudad Universitaria,0,2100,5,190,2,1,1,0,0,0,0,West
476,Moncloa,Piso en Valdemar’n,0,Valdemar’n,0,3500,4,230,0,1,1,0,0,0,0,West
477,Moncloa,Dœplex en Valdemar’n,0,Valdemar’n,0,3800,5,400,2,1,1,0,0,1,0,West
